Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Czech Republic,CZE,304.184997558594,339.774475097656,438.382110595703,560.460388183594,653.802734375,930.243957519531,1173.89038085938,1195.37963867188,1142.11877441406,1269.27136230469,1159.09997558594,1296.55383300781,1249.22509765625,1055.90966796875,1082.12048339844
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Denmark,DNK,2074.39916992188,2170.75219726563,2426.85400390625,3026.66455078125,3504.77783203125,4577.48681640625,5156.95166015625,5254.76123046875,5042.4599609375,5251.775390625,5042.00390625,5254.994140625,5371.9521484375,4604.2607421875,4681.91162109375
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Djibouti,DJI,15.3418827056885,13.8487129211426,14.4279003143311,17.4650974273682,17.4581527709961,25.5133209228516,30.7267246246338,32.4335021972656,33.663890838623,43.0511054992676,40.754566192627,41.1747550964355,42.8535690307617,44.6418876647949,36.7441024780273
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Dominica,DMA,156.810470581055,159.481994628906,152.503936767578,156.099655151367,153.536010742188,169.660522460938,195.548095703125,218.581939697266,226.790985107422,220.172714233398,229.573547363281,225.706207275391,240.761505126953,261.424407958984,269.438293457031
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Dominican Republic,DOM,48.5544776916504,50.143497467041,51.6047782897949,27.6832504272461,28.1432552337646,77.9355087280273,105.909606933594,115.129669189453,136.929870605469,157.716064453125,165.147384643555,169.377197265625,158.874526977539,160.059097290039,189.437088012695
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Ecuador,ECU,13.9405841827393,23.8937110900879,30.8558864593506,40.7085227966309,46.9294281005859,80.106201171875,97.700798034668,112.979057312012,148.676177978516,194.696334838867,238.335723876953,266.568725585938,284.561706542969,260.835693359375,258.405059814453
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,"Egypt, Arab Rep.",EGY,25.5194225311279,24.6303119659424,23.1637306213379,16.9131259918213,17.2516975402832,27.4057655334473,32.8890266418457,36.7800369262695,36.6967697143555,41.7157707214355,42.5853805541992,43.3901596069336,48.6616592407227,56.4944458007813,46.7614707946777
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,El Salvador,SLV,79.1972808837891,79.7260131835938,85.3446426391602,86.2566604614258,91.8657913208008,116.083351135254,121.81273651123,119.592636108398,132.975234985352,159.449020385742,155.268096923828,170.164428710938,171.869277954102,182.16911315918,189.403839111328
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Equatorial Guinea,GNQ,6.00059032440186,4.96217346191406,4.9034252166748,9.07622623443604,18.9145431518555,45.6686744689941,67.7258834838867,97.1917877197266,77.7497863769531,86.8684921264648,113.012519836426,86.4973983764648,90.6351013183594,62.1667938232422,63.8669738769531
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Eritrea,ERI,3.30723190307617,2.98352313041687,3.30953216552734,3.00698351860046,3.46859741210938,2.98348569869995,0.897782504558563,4.91964435577393,2.54789161682129,3.28190183639526,4.20531463623047,2.25634455680847,2.82499670982361,3.27974271774292,8.73386669158936
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Estonia,EST,159.247482299805,167.765747070313,190.624710083008,265.221710205078,336.414001464844,624.957397460938,791.738403320313,743.153625488281,687.410949707031,760.796508789063,771.469360351563,863.420715332031,932.571716308594,838.166198730469,893.953308105469
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Eswatini,SWZ,39.475414276123,34.2765960693359,32.0996589660645,58.951831817627,76.4952163696289,114.40616607666,126.598785400391,135.294189453125,156.025299072266,142.087432861328,133.632080078125,120.229393005371,93.5661239624023,90.706428527832,80.8600311279297
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Ethiopia,ETH,2.20901989936829,2.38474178314209,2.31053590774536,2.69934463500977,1.7973700761795,3.18043351173401,1.61052441596985,3.04336547851563,2.8823254108429,1.2900025844574,4.86947345733643,5.39293479919434,3.97625017166138,6.09740304946899,6.34196615219116
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Fiji,FJI,59.1702880859375,46.0830726623535,53.8821258544922,68.306526184082,80.0661926269531,109.061790466309,100.071578979492,80.0264511108398,86.3638153076172,89.1209335327148,94.266975402832,96.5678863525391,113.28931427002,110.138603210449,114.96760559082
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Finland,FIN,1229.70825195313,1298.85339355469,1488.96643066406,1910.63562011719,2242.84375,2932.34399414063,3355.42163085938,3253.54541015625,3167.41821289063,3541.677734375,3460.5224609375,3353.24047851563,3702.96850585938,3198.5908203125,3133.27124023438
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,France,FRA,1701.04614257813,1728.80554199219,1930.50427246094,2363.01342773438,2720.04833984375,3326.21508789063,3670.6240234375,3616.78662109375,3506.8984375,3753.43627929688,3542.84252929688,3740.14111328125,3823.37744140625,3223.79248046875,3272.47265625
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Gabon,GAB,46.6334686279297,50.2182922363281,49.214412689209,70.2105407714844,77.2980804443359,103.025802612305,107.240608215332,117.990585327148,137.724746704102,169.914337158203,144.937240600586,176.46452331543,146.999938964844,116.60897064209,142.321151733398
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,"Gambia, The",GMB,5.40636825561523,6.40191793441772,3.79349136352539,6.16761207580566,9.23307228088379,10.5649194717407,11.841254234314,13.0803909301758,10.3723049163818,11.0145721435547,11.7155895233154,7.8919243812561,4.93496894836426,3.76409959793091,4.30568552017212
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Georgia,GEO,5.46522283554077,8.04304027557373,8.4688606262207,10.2800254821777,13.696141242981,26.0417079925537,46.5163841247559,52.9137725830078,55.9526634216309,50.7475433349609,62.8033638000488,78.9008331298828,96.3218231201172,99.9197845458984,113.021644592285
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Germany,DEU,1827.56689453125,1831.81323242188,1987.66821289063,2433.51928710938,2618.86450195313,3136.4560546875,3496.18334960938,3517.53564453125,3482.541015625,3788.44287109375,3589.42065429688,3891.0625,4075.8291015625,3552.12622070313,3656.88647460938
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Ghana,GHA,4.69763088226318,6.69647550582886,4.96983003616333,7.05660581588745,6.99062538146973,24.6402263641357,28.9945735931396,31.7243957519531,41.8630256652832,50.5717468261719,43.5668716430664,45.0319938659668,28.5934581756592,28.9103546142578,25.8933963775635
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Greece,GRC,..,..,..,..,1043.5830078125,1532.86608886719,1847.69604492188,1906.34802246094,1756.99938964844,1532.30554199219,1294.08605957031,1128.43823242188,993.944396972656,840.429748535156,906.359985351563
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Grenada,GRD,91.1935119628906,105.56356048584,130.69401550293,130.389251708984,146.461349487305,194.494598388672,190.772277832031,196.177108764648,187.12907409668,193.87678527832,188.001815795898,185.837493896484,184.54997253418,181.843536376953,214.013549804688
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Guatemala,GTM,29.754753112793,32.7720146179199,34.9145774841309,37.6935081481934,39.5155372619629,50.601749420166,59.038501739502,59.9514617919922,58.4787521362305,63.2639579772949,66.2155380249023,75.2614212036133,81.307746887207,86.9145050048828,90.5885238647461
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Guinea,GIN,1.38127565383911,1.57432150840759,2.81783699989319,2.15785908699036,1.27613711357117,1.49731588363647,1.81866705417633,1.65590453147888,2.30463719367981,3.13809370994568,3.36772394180298,3.54758787155151,4.54723501205444,3.12239027023315,4.60695266723633
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Guinea-Bissau,GNB,10.142032623291,9.60686111450195,6.40330219268799,9.63751220703125,14.2099351882935,13.5840768814087,14.6676082611084,15.9999532699585,6.65242576599121,3.59612202644348,3.49001479148865,3.86403059959412,4.35490894317627,3.89002752304077,3.76419591903687
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Guyana,GUY,30.8516006469727,31.724702835083,35.5544128417969,36.4366569519043,37.4418334960938,39.4728202819824,39.3217697143555,42.7242012023926,51.157543182373,64.6591415405273,77.9781112670898,94.6285095214844,107.562728881836,93.8139343261719,146.770584106445
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Haiti,HTI,6.43362855911255,5.16688203811646,3.1038384437561,2.65440225601196,4.01668500900269,8.01195907592773,8.79947090148926,9.09176349639893,9.76279163360596,5.3759446144104,6.042151927948,6.74009466171265,6.61862659454346,7.43831300735474,6.51187992095947
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Honduras,HND,33.2973785400391,28.478385925293,29.0842723846436,30.5765495300293,30.1786060333252,53.4663887023926,58.5191421508789,72.0259094238281,71.439567565918,82.5693511962891,73.6957855224609,68.6452560424805,71.2568740844727,69.6222305297852,80.4838104248047
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Hungary,HUN,215.563735961914,240.645370483398,327.594299316406,477.88232421875,555.921142578125,680.094360351563,756.867980957031,641.534790039063,655.003234863281,704.173217773438,623.205261230469,655.894470214844,671.324768066406,590.083923339844,619.010375976563
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Iceland,ISL,2315.54370117188,2059.27490234375,2517.34252929688,3229.9072265625,3652.7900390625,5021.0810546875,4084.90673828125,3027.80981445313,2931.431640625,3096.07299804688,2963,3234.40502929688,3603.3251953125,3460.47631835938,4127.34912109375
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,India,IND,3.83912873268127,3.74947571754456,3.68749737739563,4.13018465042114,4.52117586135864,7.51596641540527,8.59694290161133,9.83749675750732,11.8585596084595,14.0677843093872,13.7292337417603,12.9702854156494,13.5242681503296,15.1190452575684,16.2690124511719
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Indonesia,IDN,4.64805555343628,6.27645969390869,6.59651136398315,9.46899604797363,9.35992622375488,20.5538501739502,21.2270393371582,22.2796077728271,23.7094993591309,29.0881462097168,32.157844543457,33.5414924621582,37.5784111022949,40.4483947753906,49.8987655639648
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,"Iran, Islamic Rep.",IRN,30.2573146820068,35.8583908081055,41.1030197143555,45.4931716918945,51.3863830566406,97.9700012207031,111.025459289551,134.724578857422,142.645721435547,175.022903442383,178.171661376953,159.249618530273,192.778839111328,195.37678527832,229.863662719727
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Iraq,IRQ,..,..,..,12.7643737792969,37.9489974975586,63.7630577087402,101.734992980957,126.575675964355,107.464309692383,122.295669555664,67.1070709228516,79.3837738037109,69.5435409545898,35.900447845459,32.1986618041992
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Ireland,IRL,1209.98181152344,1429.28442382813,1729.94909667969,2287.63989257813,2743.90551757813,3844.64038085938,4454.80322265625,4224.23876953125,3906.80029296875,4024.59350585938,3776.408203125,3794.20849609375,3829.53540039063,3287.89599609375,3421.73193359375
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Israel,ISR,944.55859375,966.287658691406,888.21484375,886.177490234375,909.065734863281,1078.62573242188,1300.26098632813,1234.82336425781,1388.55895996094,1508.85913085938,1487.95031738281,1679.84423828125,1761.55834960938,1676.12329101563,1814.67602539063
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Italy,ITA,1104.42932128906,1182.97094726563,1314.96484375,1625.83361816406,1952.63232421875,2393.20288085938,2710.8564453125,2603.15478515625,2521.92700195313,2608.84838867188,2379.62670898438,2430.43383789063,2413.16040039063,2020.58093261719,2041.9453125
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Jamaica,JAM,108.031761169434,82.4488754272461,99.5621109008789,79.4752044677734,118.571876525879,126.785598754883,147.142135620117,125.444213867188,142.710052490234,153.295654296875,148.694442749023,161.422607421875,147.593780517578,176.860076904297,179.398330688477
