target,ids,date,flag,user,text,procesado
POSITIVE,1970894334,Sat May 30 05:34:36 PDT 2009,NO_QUERY,Makenzesgranna,How is everyone on this gorgeous Saturday morning????  ,"['everyone', 'gorgeous', 'saturday', 'morning']"
NEGATIVE,2072165990,Sun Jun 07 20:31:05 PDT 2009,NO_QUERY,hideouslywrinkl,My iPhone had an unfortunate water submersion incident. ,"['iphone', 'unfortunate', 'water', 'submersion', 'incident']"
POSITIVE,1880125937,Fri May 22 00:10:47 PDT 2009,NO_QUERY,IonHawk,@ElizabethBanks He deserved it - if nothing else just to see the shocked looks on the judges' faces - priceless! ,"['deserved', 'nothing', 'else', 'see', 'shocked', 'looks', 'judges', 'faces', 'priceless']"
POSITIVE,2070618709,Sun Jun 07 18:00:55 PDT 2009,NO_QUERY,texasnate,amused and intrigued by the HUNG previews. ,"['amused', 'intrigued', 'hung', 'previews']"
NEGATIVE,1881416464,Fri May 22 04:36:01 PDT 2009,NO_QUERY,TiNKERB3LLa,Didntt sleep to qood  ... late 2 skool now..ugh..bad day already,"['didntt', 'sleep', 'qood', 'late', 'skool', 'ugh', 'bad', 'day', 'already']"
NEGATIVE,2056569048,Sat Jun 06 11:23:07 PDT 2009,NO_QUERY,EmmyRoGo,@__LIS seriously! The only time its ever sunny anymore is when I'm working ,"['seriously', 'time', 'ever', 'sunny', 'anymore', 'working']"
POSITIVE,1880827828,Fri May 22 02:38:53 PDT 2009,NO_QUERY,chachada1,@OGBERRY hmm or maybe they finish at the same time HRRRM THINK ABOUT IT YEAAH ,"['hmm', 'maybe', 'finish', 'time', 'hrrrm', 'think', 'yeaah']"
NEGATIVE,1469866601,Tue Apr 07 07:39:08 PDT 2009,NO_QUERY,jello4everyone,@apdesch because he doesn't like you ,['like']
POSITIVE,1469955066,Tue Apr 07 07:55:11 PDT 2009,NO_QUERY,frenchtweeters,http://twitpic.com/2yheq - BarneyA: Another tree ,"['barneya', 'another', 'tree']"
NEGATIVE,1553852571,Sat Apr 18 15:23:17 PDT 2009,NO_QUERY,Boddingtons,@triplepatte what's wrong? ,['wrong']
NEGATIVE,1677113394,Sat May 02 00:30:57 PDT 2009,NO_QUERY,love2live10101,"@Traphik Aww I'm sorry! I voted for u! @annspade Yesterday i dropped your guitar pic u sent me  It fell down my balconey, I cant find it.","['aww', 'sorry', 'voted', 'yesterday', 'dropped', 'guitar', 'pic', 'sent', 'fell', 'balconey', 'cant', 'find']"
POSITIVE,1969290437,Fri May 29 23:34:41 PDT 2009,NO_QUERY,platondekovich,"@maxjacobson d'oh she was in big fish! so famil but I didnt realize http://is.gd/JGme go again, maybe ull not be as freaked out &amp; shaking ","['big', 'fish', 'famil', 'didnt', 'realize', 'maybe', 'ull', 'freaked', 'amp', 'shaking']"
NEGATIVE,1980303952,Sun May 31 06:20:42 PDT 2009,NO_QUERY,gojibear,"Panda check-in: KoKo ass-snacking behind meRL friend now on SL, haven't talked to Tal for eons cuz my phone is poop  ,gonna make cakerooms","['panda', 'koko', 'behind', 'merl', 'friend', 'talked', 'tal', 'eons', 'cuz', 'phone', 'poop', 'gon', 'make', 'cakerooms']"
POSITIVE,1969397651,Fri May 29 23:54:43 PDT 2009,NO_QUERY,jiriteach,@alex_bettylou Cool thanks ,"['cool', 'thanks']"
NEGATIVE,2063952669,Sun Jun 07 04:42:30 PDT 2009,NO_QUERY,frasermcphee,"Downloaded the twitted app aswell @craigreilly1992, lol twitted really isn't catching on. Lol, no one has it ","['downloaded', 'twitted', 'app', 'aswell', 'lol', 'twitted', 'really', 'catching', 'lol', 'one']"
NEGATIVE,1827005517,Sun May 17 09:47:19 PDT 2009,NO_QUERY,arunlinux,Inefficient week days keeps eating weekends. Needs to be stopped ,"['inefficient', 'week', 'days', 'keeps', 'eating', 'weekends', 'needs', 'stopped']"
NEGATIVE,2001548557,Tue Jun 02 01:15:05 PDT 2009,NO_QUERY,xxew,@hearmescream ,[]
POSITIVE,2044193312,Fri Jun 05 09:00:19 PDT 2009,NO_QUERY,koalas_rock,@TheseStarkWords sweeet! ,['sweeet']
POSITIVE,1978069041,Sat May 30 22:21:45 PDT 2009,NO_QUERY,docbaty,@lwcavallucci There will be times when walking is simply not an option ,"['times', 'walking', 'simply', 'option']"
POSITIVE,1469843444,Tue Apr 07 07:34:58 PDT 2009,NO_QUERY,The_Thinker225,Is starting her day with KEM!!! Nothing like good neo-soul/jazz to start your day  Love yourself!!!,"['starting', 'day', 'kem', 'nothing', 'like', 'good', 'start', 'day', 'love']"
NEGATIVE,1794648960,Thu May 14 06:16:28 PDT 2009,NO_QUERY,Tannie512,didn't get to do her maths  Got her chart done though... Woo. Tomorrow is gonna be... NOT good. Xx,"['get', 'maths', 'got', 'chart', 'done', 'though', 'woo', 'tomorrow', 'gon', 'good']"
POSITIVE,2067722283,Sun Jun 07 12:50:41 PDT 2009,NO_QUERY,sinceday1,@IceStormIS Luckylucky girl. I'm jealous! Its beautiful there. I have a tattoo in greek ,"['luckylucky', 'girl', 'jealous', 'beautiful', 'tattoo', 'greek']"
NEGATIVE,1694718008,Mon May 04 03:51:00 PDT 2009,NO_QUERY,wonderpetunia,"Darn! I seriously think there's no session tday. I went and d room was dark. Gah, must emaik d person  wasted trip.","['darn', 'seriously', 'think', 'session', 'tday', 'went', 'room', 'dark', 'gah', 'must', 'emaik', 'person', 'wasted', 'trip']"
POSITIVE,2069603119,Sun Jun 07 16:10:50 PDT 2009,NO_QUERY,rereme,"Had a great time in AC.  Good weather, lots of laugh, good friends and.... won some money on Wheel of Fortune! ","['great', 'time', 'good', 'weather', 'lots', 'laugh', 'good', 'friends', 'money', 'wheel', 'fortune']"
NEGATIVE,2282827229,Mon Jun 22 11:51:32 PDT 2009,NO_QUERY,meagangreen,@simianspaceman Layoffs   Sigh.  At least I have tons of time to work on my reel now!  Just... no monies.,"['layoffs', 'sigh', 'least', 'tons', 'time', 'work', 'reel', 'monies']"
POSITIVE,2069753726,Sun Jun 07 16:27:54 PDT 2009,NO_QUERY,arielRIOTT,@LisaNoelRuocco Youre in my city!  at least its not raining haha,"['youre', 'city', 'least', 'raining', 'haha']"
POSITIVE,2053211424,Sat Jun 06 03:42:42 PDT 2009,NO_QUERY,martiniberry,I will continue watching Fired Up right now! I fell asleep in the computer table last night. ,"['continue', 'watching', 'fired', 'right', 'fell', 'asleep', 'computer', 'table', 'last', 'night']"
POSITIVE,2058517534,Sat Jun 06 15:05:55 PDT 2009,NO_QUERY,bruceadam,Really liked Up.. Gonna see terminator now! Good thing I set my pvr to record the hockey game ,"['really', 'liked', 'gon', 'see', 'terminator', 'good', 'thing', 'set', 'pvr', 'record', 'hockey', 'game']"
POSITIVE,2176564107,Mon Jun 15 04:12:14 PDT 2009,NO_QUERY,felicityfuller,@piginthepoke i usually like it but today it is driving me bonkers lol - glad to hear you are ok ,"['usually', 'like', 'today', 'driving', 'bonkers', 'lol', 'glad', 'hear']"
NEGATIVE,2227887818,Thu Jun 18 13:45:27 PDT 2009,NO_QUERY,teh_lisa,@wawap yuck sorry the drive sucks ,"['yuck', 'sorry', 'drive', 'sucks']"
POSITIVE,1676642795,Fri May 01 22:41:12 PDT 2009,NO_QUERY,isthather,aww @DRockkkk needs attention or friends or something. i love helping the needy.   the more u hate me the more i love u.,"['aww', 'needs', 'attention', 'friends', 'something', 'love', 'helping', 'needy', 'hate', 'love']"
POSITIVE,1990486316,Mon Jun 01 05:00:03 PDT 2009,NO_QUERY,paopresbitero,she replied. ,['replied']
POSITIVE,2056973370,Sat Jun 06 12:08:13 PDT 2009,NO_QUERY,snapademics,hey new snapademics followers! thanks for following  updates on where we'll be shooting next will be soon! snapademics.com !!,"['hey', 'new', 'snapademics', 'followers', 'thanks', 'following', 'updates', 'shooting', 'next', 'soon']"
POSITIVE,1754080660,Sun May 10 04:53:24 PDT 2009,NO_QUERY,veroniquec,Had the best afternoon with high-school buddies yesterday (Dim Sum! Yum!) and am looking forward to a lazy day today ,"['best', 'afternoon', 'buddies', 'yesterday', 'dim', 'sum', 'yum', 'looking', 'forward', 'lazy', 'day', 'today']"
NEGATIVE,2199873167,Tue Jun 16 18:07:21 PDT 2009,NO_QUERY,NickJfan24,painting my nail ,"['painting', 'nail']"
NEGATIVE,2224491153,Thu Jun 18 09:34:02 PDT 2009,NO_QUERY,angsbaybays,@tyrashow what time and channel does tyra come on bc I watched it everynight at 12 and 1 on Oxygen but now it doesn't come on anymore ,"['time', 'channel', 'tyra', 'come', 'watched', 'everynight', 'oxygen', 'come', 'anymore']"
POSITIVE,2056857227,Sat Jun 06 11:55:35 PDT 2009,NO_QUERY,partywithneha,@Bhooshan they are ,[]
POSITIVE,2002025218,Tue Jun 02 02:53:33 PDT 2009,NO_QUERY,jackbakerrr,"@Awfy, it's over 50 degrees Celsius in Doha. SHUT UP ","['degrees', 'celsius', 'doha', 'shut']"
NEGATIVE,2325314502,Thu Jun 25 05:12:36 PDT 2009,NO_QUERY,tagnote,"@Mark_Corcoran no mate, just for show and corporate gimmics ","['mate', 'show', 'corporate', 'gimmics']"
POSITIVE,2003601029,Tue Jun 02 06:49:40 PDT 2009,NO_QUERY,Reizechan,Watching flapjack. Best show ever ,"['watching', 'flapjack', 'best', 'show', 'ever']"
POSITIVE,1980593802,Sun May 31 07:10:10 PDT 2009,NO_QUERY,nicshields,@izzakader 7am in the morning! woah thats early! have fun ,"['morning', 'woah', 'thats', 'early', 'fun']"
POSITIVE,1677112593,Sat May 02 00:30:45 PDT 2009,NO_QUERY,courtSchenkl,@pepperlive...ive got some good cheesy pick up lines  &quot;if you were a booger i'd pick you first&quot;  HAAHHAHAHHA!!!! you have to laugh ,"['ive', 'got', 'good', 'cheesy', 'pick', 'lines', 'quot', 'booger', 'pick', 'first', 'quot', 'haahhahahha', 'laugh']"
NEGATIVE,1554072580,Sat Apr 18 15:59:41 PDT 2009,NO_QUERY,LucasLover321,"I wanna see 17 Again, Hannah Montana and, A Haunting in Connecticut with Lexy!!! ","['wan', 'see', 'hannah', 'montana', 'haunting', 'connecticut', 'lexy']"
NEGATIVE,2201873119,Tue Jun 16 20:54:05 PDT 2009,NO_QUERY,erzsebetminna,travis keller  always online but never free to see what's crackin' on the web. http://www.flickr.com/photos/picsupthepick/,"['travis', 'keller', 'always', 'online', 'never', 'free', 'see', 'crackin', 'web']"
NEGATIVE,1551024825,Sat Apr 18 07:56:32 PDT 2009,NO_QUERY,Mzfuller8,Thinks that there are kittens in our shed  we don't even have a kitty!,"['thinks', 'kittens', 'shed', 'even', 'kitty']"
NEGATIVE,2201952708,Tue Jun 16 21:01:04 PDT 2009,NO_QUERY,MarcoCammarota,@joesalamone i dont think updates are going to my phone  try at me,"['dont', 'think', 'updates', 'going', 'phone', 'try']"
NEGATIVE,1985392659,Sun May 31 17:01:06 PDT 2009,NO_QUERY,dappatati,@steph_lova1117 I know ,['know']
NEGATIVE,1980957609,Sun May 31 08:05:04 PDT 2009,NO_QUERY,iHelpBryan,Tore a tendont in my foot...limping everywhere I go  it's fucking brutal,"['tore', 'tendont', 'foot', 'limping', 'everywhere', 'fucking', 'brutal']"
NEGATIVE,1980342054,Sun May 31 06:27:40 PDT 2009,NO_QUERY,CDwayneisMajor,over. major. @ this point ,"['major', 'point']"
NEGATIVE,1997391911,Mon Jun 01 16:46:09 PDT 2009,NO_QUERY,bubblechee,Can't feel my arms right now ,"['feel', 'arms', 'right']"
NEGATIVE,2247418827,Fri Jun 19 19:04:08 PDT 2009,NO_QUERY,theloser718,@thasirenkt uhmmm you where cool until you decided to get rest so u can get up at 6!! i tried ,"['uhmmm', 'cool', 'decided', 'get', 'rest', 'get', 'tried']"
POSITIVE,2061619578,Sat Jun 06 21:15:00 PDT 2009,NO_QUERY,rae_lane,cant wait for tomorrow   ,"['cant', 'wait', 'tomorrow']"
NEGATIVE,2248558911,Fri Jun 19 20:49:02 PDT 2009,NO_QUERY,31_Brady_31,"I'm going to bed! I'm beat out after today, had a crazy water balloon fight! Best last day of school ever!  Going to miss everyone! ","['going', 'bed', 'beat', 'today', 'crazy', 'water', 'balloon', 'fight', 'best', 'last', 'day', 'school', 'ever', 'going', 'miss', 'everyone']"
POSITIVE,1932728335,Tue May 26 22:05:07 PDT 2009,NO_QUERY,roxannnne,"@chicstatus yes, you will be seeing me sunday  dinner before with @bharris87?","['yes', 'seeing', 'sunday', 'dinner']"
NEGATIVE,2183043757,Mon Jun 15 13:58:23 PDT 2009,NO_QUERY,GabrielHaliVon,@PerezHilton shame by my nation. ,"['shame', 'nation']"
NEGATIVE,1680057547,Sat May 02 10:48:14 PDT 2009,NO_QUERY,joeKing07,metrics till monday ,"['metrics', 'till', 'monday']"
NEGATIVE,2205400624,Wed Jun 17 04:39:26 PDT 2009,NO_QUERY,Montserratt,Morning...exam today: ,"['morning', 'exam', 'today']"
NEGATIVE,2015991000,Wed Jun 03 05:57:15 PDT 2009,NO_QUERY,makeme_melt,"Laptop died  At least can tweet from phone.. Oh well, i really want a new laptop anyway. Any kind souls?","['laptop', 'died', 'least', 'tweet', 'phone', 'well', 'really', 'want', 'new', 'laptop', 'anyway', 'kind', 'souls']"
NEGATIVE,1992885972,Mon Jun 01 09:28:59 PDT 2009,NO_QUERY,lchad,Taking care of past due  clients this afternoon.  I guess they all forgot about me  ,"['taking', 'care', 'past', 'due', 'clients', 'afternoon', 'guess', 'forgot']"
NEGATIVE,1557783305,Sun Apr 19 05:59:11 PDT 2009,NO_QUERY,Indylady43,@nicolerichie But....I did tear up when we had to say byebye to Scott ,"['tear', 'say', 'byebye', 'scott']"
NEGATIVE,2060648331,Sat Jun 06 19:18:23 PDT 2009,NO_QUERY,GabriellaSirait,"I haven't been to cold stone creamery in a long time  my favorite is cookie dough, I want some right now now now now now","['cold', 'stone', 'creamery', 'long', 'time', 'favorite', 'cookie', 'dough', 'want', 'right']"
POSITIVE,2174643709,Sun Jun 14 22:59:46 PDT 2009,NO_QUERY,bar_that_hottie,Yupp you should always forgive but you don't have condone their unacceptable behavior. ,"['yupp', 'always', 'forgive', 'condone', 'unacceptable', 'behavior']"
POSITIVE,2072032224,Sun Jun 07 20:17:06 PDT 2009,NO_QUERY,MrsSpence,"exhausted after having to take care of my 2 kids, my hungover husband(shitlist), and running errands. sleep couldn't sound any sweeter ","['exhausted', 'take', 'care', 'kids', 'hungover', 'husband', 'shitlist', 'running', 'errands', 'sleep', 'could', 'sound', 'sweet']"
NEGATIVE,2050283474,Fri Jun 05 18:23:41 PDT 2009,NO_QUERY,_magic8ball,@johannarose My sources say no ,"['sources', 'say']"
NEGATIVE,2067143197,Sun Jun 07 11:49:32 PDT 2009,NO_QUERY,Zhanna98,i am having 3 FMLS today hate that ,"['fmls', 'today', 'hate']"
NEGATIVE,1968911162,Fri May 29 22:31:33 PDT 2009,NO_QUERY,ROCKGUITARZ,@mileycyrus OK you have over 600 thousand followers!!! I have 6..now who should feel ,"['thousand', 'followers', 'feel']"
NEGATIVE,2189610052,Tue Jun 16 00:27:02 PDT 2009,NO_QUERY,One_StepCloser,@HeroHazza NOOOOOOOOOOO!!!! HAYLEY!!!  awww bubb i feel sooooo sorry for you!!!!!   love you!!!,"['nooooooooooo', 'hayley', 'awww', 'bubb', 'feel', 'sooooo', 'sorry', 'love']"
POSITIVE,2192100326,Tue Jun 16 06:30:30 PDT 2009,NO_QUERY,bce111,"@LAMase  BTW nice interview with Jeanie yesterday and her insight, that only she would have, about PJ coming back or not. Enjoy your day. ","['btw', 'nice', 'interview', 'jeanie', 'yesterday', 'insight', 'would', 'coming', 'back', 'enjoy', 'day']"
POSITIVE,2063908860,Sun Jun 07 04:32:39 PDT 2009,NO_QUERY,rosenwayn,i don't remember ,['remember']
NEGATIVE,2071251161,Sun Jun 07 19:05:17 PDT 2009,NO_QUERY,killacam510,I hate worRrkkkk ughhhh I'm tired tooooo ,"['hate', 'worrrkkkk', 'ughhhh', 'tired', 'tooooo']"
NEGATIVE,2062417397,Sat Jun 06 23:10:23 PDT 2009,NO_QUERY,bjo814,"Magic Hat #9 got me through it!  Bed, then a long day of working tomorrow  ","['magic', 'hat', 'got', 'bed', 'long', 'day', 'working', 'tomorrow']"
NEGATIVE,1685427073,Sun May 03 00:20:35 PDT 2009,NO_QUERY,kitz007,It dinn rain  again too HOT,"['dinn', 'rain', 'hot']"
NEGATIVE,2224859614,Thu Jun 18 10:01:16 PDT 2009,NO_QUERY,KarenS91,i hate having naps. ,"['hate', 'naps']"
POSITIVE,2069954616,Sun Jun 07 16:50:14 PDT 2009,NO_QUERY,mrolv,"@tommcfly http://twitpic.com/3wc71 - DAAAAAAAANNY, can you call me? Please ","['daaaaaaaanny', 'call', 'please']"
POSITIVE,2184671575,Mon Jun 15 16:14:57 PDT 2009,NO_QUERY,Th3N1ck,"@LisaThePooper yes, yes of does ","['yes', 'yes']"
POSITIVE,1989554017,Mon Jun 01 01:58:25 PDT 2009,NO_QUERY,dirtyrockdiva,SHIA!! SHIA!! ohGosh he is hawt  Transformers rule THE UNIVERSE,"['shia', 'shia', 'ohgosh', 'hawt', 'transformers', 'rule', 'universe']"
POSITIVE,2002363053,Tue Jun 02 03:59:48 PDT 2009,NO_QUERY,MelBearrr,Going to bed at 4. Mainly because I decided hours ago that I'm not going to my first class tomorrow. I love college. ,"['going', 'bed', 'mainly', 'decided', 'hours', 'ago', 'going', 'first', 'class', 'tomorrow', 'love', 'college']"
NEGATIVE,2217384936,Wed Jun 17 20:47:32 PDT 2009,NO_QUERY,MsFreshOutTheBx,has been abondoning my fellow twitter-ers  Sorry,"['abondoning', 'fellow', 'sorry']"
POSITIVE,1973023820,Sat May 30 10:19:56 PDT 2009,NO_QUERY,TonyaTibbs,@SherriEShepherd I hope you have a great time tonight at Prom! I know you'll look amazing ,"['hope', 'great', 'time', 'tonight', 'prom', 'know', 'look', 'amazing']"
POSITIVE,2001761889,Tue Jun 02 01:59:23 PDT 2009,NO_QUERY,jesperordrup,@ProNotion 2me ,[]
NEGATIVE,2295999892,Tue Jun 23 08:38:31 PDT 2009,NO_QUERY,favoritemelody,i don't want to go to work and leave my baby home by himself ,"['want', 'work', 'leave', 'baby', 'home']"
NEGATIVE,1559578634,Sun Apr 19 11:30:33 PDT 2009,NO_QUERY,photonube,wondering what is up with SA broadband ,"['wondering', 'broadband']"
POSITIVE,1573368237,Tue Apr 21 00:51:09 PDT 2009,NO_QUERY,Orlovsky,"@TheJoeLynch ahh, there's the old Joe Lynch, welcome back! ","['ahh', 'old', 'joe', 'lynch', 'welcome', 'back']"
NEGATIVE,2247038508,Fri Jun 19 18:29:52 PDT 2009,NO_QUERY,PFCRobertsWifey,winston sucks. wants to go back home ,"['winston', 'sucks', 'wants', 'back', 'home']"
POSITIVE,2060136318,Sat Jun 06 18:19:45 PDT 2009,NO_QUERY,mihr_,"@CosgroveMiranda miranda, i love icarly  you r awesome :*","['miranda', 'love', 'icarly', 'awesome']"
POSITIVE,1998247470,Mon Jun 01 18:14:12 PDT 2009,NO_QUERY,andrea0717,"i'm not crazy, i'm just obsessed ","['crazy', 'obsessed']"
POSITIVE,1677244796,Sat May 02 01:06:44 PDT 2009,NO_QUERY,girlmeetsworldd,@munckytown ooooh how cool  ZACHARY IS AMAZING!! ahh ,"['ooooh', 'cool', 'zachary', 'amazing', 'ahh']"
NEGATIVE,2015395025,Wed Jun 03 04:32:56 PDT 2009,NO_QUERY,ek79,@guattariooji Listened online... It is not released in Brazil yet. ,"['listened', 'online', 'released', 'brazil', 'yet']"
POSITIVE,2060977330,Sat Jun 06 19:56:42 PDT 2009,NO_QUERY,_scene_queen_,@HalfDeadPrince haha ,['haha']
POSITIVE,2055481288,Sat Jun 06 09:23:44 PDT 2009,NO_QUERY,juliyepthatsme,life is good. ,"['life', 'good']"
POSITIVE,1975940857,Sat May 30 16:14:05 PDT 2009,NO_QUERY,tita4uf,Rays winnnn!! This day keeps getting better ,"['rays', 'winnnn', 'day', 'keeps', 'getting', 'good']"
POSITIVE,1573273849,Tue Apr 21 00:26:12 PDT 2009,NO_QUERY,dinidu,"Throw away old packet of Snack Crackers, open new one. This is the shit, yo... @Dili House is back on the 27th... ","['throw', 'away', 'old', 'packet', 'snack', 'crackers', 'open', 'new', 'one', 'shit', 'house', 'back']"
NEGATIVE,2246225111,Fri Jun 19 17:16:37 PDT 2009,NO_QUERY,MattieNezBaby,what??????????????? how did that happen this sucks ,"['happen', 'sucks']"
NEGATIVE,2230339581,Thu Jun 18 16:58:37 PDT 2009,NO_QUERY,pandabugs,@aamirica you are so lucky. i get muscle cramps from chasing kids tonight ,"['lucky', 'get', 'muscle', 'cramps', 'chasing', 'kids', 'tonight']"
NEGATIVE,1676066318,Fri May 01 21:00:44 PDT 2009,NO_QUERY,tiffrobyn,Life is just no fun sometimes. My friend and her dad can use some extra prayers tonight. ,"['life', 'fun', 'sometimes', 'friend', 'dad', 'use', 'extra', 'prayers', 'tonight']"
NEGATIVE,2323891353,Thu Jun 25 01:45:03 PDT 2009,NO_QUERY,harry_matthews,Just gone through my followers. It seems I only have 1 sexbot. I feel unloved now ,"['gone', 'followers', 'seems', 'sexbot', 'feel', 'unloved']"
POSITIVE,2048180329,Fri Jun 05 14:47:17 PDT 2009,NO_QUERY,itslikesovonni,@blkmansfluffgrl lookin for blk men? just open ur door and follow the smell of the coco butter.   or white woman's vagina LMAO!,"['lookin', 'blk', 'men', 'open', 'door', 'follow', 'smell', 'coco', 'butter', 'white', 'woman', 'vagina', 'lmao']"
NEGATIVE,2230339429,Thu Jun 18 16:58:36 PDT 2009,NO_QUERY,michellebrice,is going to read about the history of espionage.. or maybe about new venture startup- i have a lot to read unfort. none will be for fun ,"['going', 'read', 'history', 'espionage', 'maybe', 'new', 'venture', 'lot', 'read', 'unfort', 'none', 'fun']"
